Order_ID,Order_Date,Order_Priority,Customer_ID,Customer_Name,Industry_name,Customer_Segment,Province,Region,Channel,Product_ID,Product_Category,Product_Sub-Category,Product_Name,Sales,Quantity,Unit_Price,Discount,Profit,Returned_Reason,Age_Group
BD-2011-149958,3/15/24,Medium,AS-10240,Lê Văn Thường,Thiết bị gia dụng,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,FUR-FU-10001756,Nội thất,Giường,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,15.232,0.2,5.1408,,25-34
BD-2011-149958,3/15/24,Low,AS-10240,Lê Văn Thường,Thiết bị gia dụng,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,OFF-BI-10000773,Hàng điện lạnh,Máy giặt,Insertable Tab Post Binder Dividers,7.218,3,2.406,0.7,-5.5338,,45-54
BD-2011-149958,15.05.23,Low,AS-10240,Lê Văn Thường,Thiết bị gia dụng,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,OFF-BI-10001543,Hàng điện lạnh,Máy giặt,GBC VeloBinder Manual Binding System,43.188,4,10.797,0.7,-31.6712,,>=55
BD-2011-149958,3/15/24,Medium,AS-10240,Lê Văn Thường,Thiết bị gia dụng,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,OFF-PA-10002120,Hàng điện lạnh,Tủ lạnh,Xerox 1889,131.904,3,43.968,0.2,47.8152,,18-24
HC-2011-157609,3/16/24,Medium,KN-16705,Lê Hồng Thanh,Thiết bị điện tử,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Store,TEC-PH-10002415,Hàng điện tử,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,235.96,0.2,29.495,,25-34
HC-2011-118339,3/17/24,Medium,BN-11515,Bradley Nguyen,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-AP-10001154,Hàng điện lạnh,Máy giặt,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,46.89,0,36.5742,,18-24
HC-2011-118339,3/17/24,Medium,BN-11515,Bradley Nguyen,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-PA-10000466,Hàng điện lạnh,Tủ lạnh,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,6.74,0,23.59,,35-44
HC-2011-118339,3/17/24,Medium,BN-11515,Bradley Nguyen,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-AR-10003829,Hàng điện lạnh,Máy giặt,Newell 35,19.68,6,3.28,0,5.7072,,25-34
HC-2011-118339,3/17/24,Medium,BN-11515,Bradley Nguyen,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10001758,Hàng điện lạnh,Máy giặt,Wilson Jones 14 Line Acrylic Coated Pressboard Data Máy giặt,53.4,10,5.34,-0.05,25.098,,25-34
HC-2011-118339,3/17/24,Medium,BN-11515,Bradley Nguyen,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10000136,Hàng điện lạnh,Máy giặt,Avery Non-Stick Heavy Duty View Round Locking Ring Máy giặt,35.88,6,5.98,0,17.2224,,>=55
TN-2011-148838,3/17/24,Low,CP-12340,Trần Tiến Phát,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,FUR-TA-10003473,Nội thất,Bàn,Bàn hội nghị chữ nhật,1579.746,7,225.678,0.4,-447.5947,,>=55
TN-2011-148838,3/17/24,Low,CP-12340,Trần Tiến Phát,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,FUR-TA-10001950,Nội thất,Bàn,Balt Solid Wood Round Bàn,1071.576,4,267.894,0.4,-553.6476,,45-54
TN-2011-148838,3/17/24,Low,CP-12340,Trần Tiến Phát,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,FUR-TA-10004175,Nội thất,Bàn,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,204.636,0.4,-122.7816,,>=55
TN-2011-148838,3/17/24,Medium,CP-12340,Trần Tiến Phát,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,OFF-PA-10002960,Hàng điện lạnh,Tủ lạnh,Xerox 1926,34.86,7,4.98,0,16.3842,,18-24
TN-2011-148838,3/17/24,High,CP-12340,Trần Tiến Phát,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,OFF-PA-10000919,Hàng điện lạnh,Tủ lạnh,Xerox 1918,155.04,-4,38.76,0,75.9696,,18-24
HG-2011-158442,3/17/24,High,AZ-10750,Trần Quý Phi,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-AR-10003732,Hàng điện lạnh,Máy giặt,Newell 333,4.448,2,2.224,0.2,0.3336,,45-54
HG-2011-158442,3/17/24,Medium,AZ-10750,Trần Quý Phi,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-PA-10002195,Hàng điện lạnh,Tủ lạnh,Xerox 1966,5.184,1,5.184,0.2,1.8792,,25-34
HG-2011-158442,3/17/24,Medium,AZ-10750,Trần Quý Phi,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-PA-10002365,Hàng điện lạnh,Tủ lạnh,Xerox 1967,15.552,3,5.184,0.2,5.4432,,>=55
HC-2011-164763,3/17/24,Medium,MH-17440,Mark Haberlin,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-BI-10000605,Hàng điện lạnh,Máy giặt,"Acco Pressboard Covers with Máy điều hòa Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,3.81,0,5.3721,,45-54
HC-2011-164763,3/17/24,Medium,MH-17440,Mark Haberlin,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-BI-10000309,Hàng điện lạnh,Máy giặt,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,15.22,0,14.9156,,18-24
HC-2011-164763,3/17/24,Medium,MH-17440,Mark Haberlin,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-PA-10003349,Hàng điện lạnh,Tủ lạnh,Xerox 1957,12.96,2,6.48,0,6.3504,,25-34
HC-2011-164763,3/17/24,Medium,MH-17440,Mark Haberlin,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-PA-10003063,Hàng điện lạnh,Tủ lạnh,EcoTones Memo Sheets,16,4,4,0,7.68,,>=55
HC-2011-164763,3/17/24,Medium,MH-17440,Mark Haberlin,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-AP-10003971,Hàng điện lạnh,Máy giặt,Belkin 6 Outlet Metallic Surge Strip,32.67,3,10.89,0,8.4942,,25-34
HG-2011-127859,3/17/24,Medium,QJ-19255,Lê Văn Thoại,Thiết bị gia dụng,Corporate,Hà Giang,Miền Bắc,Store,OFF-PA-10003641,Hàng điện lạnh,Tủ lạnh,Xerox 1909,126.624,6,21.104,0.2,41.1528,,>=55
TT-2011-145317,3/18/24,Low,SM-20320,Sean Miller,Thiết bị điện tử,Home Office,Thừa Thiên Huế,Miền Trung,Store,TEC-MA-10003626,Hàng điện tử,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,205.325,0.5,-16.426,,25-34
TT-2011-145317,3/18/24,Low,SM-20320,Sean Miller,Thiết bị điện tử,Home Office,Thừa Thiên Huế,Miền Trung,Store,TEC-MA-10002412,Hàng điện tử,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,3773.08,0.5,-1811.0784,,25-34
TT-2011-145317,3/18/24,Medium,SM-20320,Sean Miller,Thiết bị gia dụng,Home Office,Thừa Thiên Huế,Miền Trung,Store,OFF-PA-10001804,Hàng điện lạnh,Tủ lạnh,Xerox 195,21.376,4,5.344,0.2,7.4816,,>=55
TT-2011-145317,3/18/24,Medium,SM-20320,Sean Miller,Thiết bị gia dụng,Home Office,Thừa Thiên Huế,Miền Trung,Store,OFF-AR-10003183,Hàng điện lạnh,Máy giặt,Avery Fluorescent Highlighter Four-Color Set,8.016,3,2.672,0.2,1.002,,45-54
TT-2011-145317,3/18/24,Medium,SM-20320,Sean Miller,Thiết bị gia dụng,Home Office,Thừa Thiên Huế,Miền Trung,Store,FUR-FU-10004270,Nội thất,Giường,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,15.384,0.2,8.0766,Wrong item,>=55
TT-2011-145317,3/18/24,Medium,SM-20320,Sean Miller,Thiết bị gia dụng,Home Office,Thừa Thiên Huế,Miền Trung,Store,OFF-FA-10003112,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH SHARP AH-AP12PMW,18.936,3,6.312,0.2,5.9175,,>=55
TT-2011-145317,3/18/24,Medium,SM-20320,Sean Miller,Thiết bị gia dụng,Home Office,Thừa Thiên Huế,Miền Trung,Store,FUR-FU-10001986,Nội thất,Giường,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,40.784,0.2,15.294,,35-44
CT-2011-111871,3/18/24,High,EK-13795,Eileen Kiefer,Thiết bị gia dụng,Home Office,Cần Thơ,Miền Tây Nam Bộ,Agent,FUR-BO-10004218,Nội thất,Kệ sách,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,119.833,0.15,70.49,,35-44
BP-2011-131275,3/18/24,Medium,SC-20050,Company Chip Furture,Thiết bị gia dụng,Home Office,Bình Phước,Miền Đông Nam Bộ,Online,FUR-FU-10004597,Nội thất,Giường,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,55.5,0,14.43,,25-34
BP-2011-131275,3/18/24,High,SC-20050,Company Chip Furture,Thiết bị điện tử,Home Office,Bình Phước,Miền Đông Nam Bộ,Online,TEC-MA-10001148,Hàng điện tử,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,319.992,0.2,415.9896,,35-44
BP-2011-131275,3/18/24,High,SC-20050,Company Chip Furture,Thiết bị gia dụng,Home Office,Bình Phước,Miền Đông Nam Bộ,Online,OFF-ST-10000078,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH GENERAL ASHG 015LHJI,1856.19,7,265.17,0,334.1142,,35-44
QN-2011-103989,3/19/24,Medium,MC-17605,Matt Connell,Thiết bị điện tử,Corporate,Quảng Ngãi,Miền Trung,Online,TEC-PH-10004667,Điện tử,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3,107.992,0.2,28.3479,,>=55
QN-2011-103989,3/19/24,Medium,MC-17605,Matt Connell,Thiết bị gia dụng,Corporate,Quảng Ngãi,Miền Trung,Online,OFF-LA-10000443,Hàng điện lạnh,Máy điều hòa,Avery 501,11.808,4,2.952,0.2,3.9852,,18-24
QN-2011-103989,3/19/24,Medium,MC-17605,Matt Connell,Thiết bị gia dụng,Corporate,Quảng Ngãi,Miền Trung,Online,OFF-ST-10000918,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH DAIKIN FTKC35PVMV,26.16,3,8.72,0.2,1.962,,35-44
QN-2011-103989,3/19/24,Low,MC-17605,Matt Connell,Thiết bị gia dụng,Corporate,Quảng Ngãi,Miền Trung,Online,OFF-BI-10001196,Hàng điện lạnh,Máy giặt,"Avery Flip-ChMáy giặt Easel Binder, Black",33.57,5,6.714,0.7,-25.737,,45-54
QN-2011-103989,3/19/24,Medium,MC-17605,Matt Connell,Thiết bị gia dụng,Corporate,Quảng Ngãi,Miền Trung,Online,FUR-FU-10003981,Nội thất,Giường,Eldon Wave Desk Accessories,4.992,3,1.664,0.2,1.3728,,35-44
QN-2011-103989,3/19/24,Medium,MC-17605,Matt Connell,Thiết bị gia dụng,Corporate,Quảng Ngãi,Miền Trung,online channel,FUR-FU-10002508,Nội thất,Giường,Document Clip Frames,20.016,3,6.672,0.2,5.5044,,45-54
QN-2011-103989,3/19/24,High,MC-17605,Matt Connell,Thiết bị điện tử,Corporate,Quảng Ngãi,Miền Trung,online channel,TEC-AC-10002647,Hàng điện tử,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,85.12,0.2,53.2,,35-44
HG-2011-140004,3/21/24,Medium,CB-12025,Cassandra Company,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-AR-1000595,Hàng điện lạnh,Máy giặt,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,3.704,0.2,1.2038,,35-44
HG-2011-140004,3/21/24,Medium,CB-12025,Cassandra Company,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-AR-10004027,Hàng điện lạnh,Máy giặt,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,2.016,0.2,1.5876,,18-24
HC-2011-107405,3/21/24,Low,TS-21205,Trần Văn Hùng,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Store,OFF-ST-10002301,Hàng điện lạnh,Máy điều hòa,Tennsco Máy điều hòa,16.272,1,16.272,0.2,-3.8646,,18-24
VL-2011-163223,3/21/24,High,KH-16690,Tần Tường Vân,Thiết bị điện tử,Corporate,Vĩnh Long,Miền Tây Nam Bộ,online channel,TEC-PH-10000730,Hàng điện tử,Phones,Samsung Galaxy S4 Active,3499.93,7,499.99,0,909.9818,,45-54
VL-2011-163223,3/21/24,Medium,KH-16690,Tần Tường Vân,Thiết bị gia dụng,Corporate,Vĩnh Long,Miền Tây Nam Bộ,online channel,OFF-LA-10004409,Hàng điện lạnh,Máy điều hòa,Avery 492,14.4,5,2.88,0,6.624,,35-44
VL-2011-163223,3/21/24,High,KH-16690,Tần Tường Vân,Thiết bị gia dụng,Corporate,Vĩnh Long,Miền Tây Nam Bộ,online channel,OFF-PA-10000675,Hàng điện lạnh,Tủ lạnh,Xerox 1919,122.97,3,40.99,0,60.2553,,35-44
VL-2011-163223,3/21/24,Medium,KH-16690,Tần Tường Vân,Thiết bị gia dụng,Corporate,Vĩnh Long,Miền Tây Nam Bộ,online channel,OFF-AR-10001573,Hàng điện lạnh,Máy giặt,American Pencil,9.32,4,2.33,0,2.7028,,35-44
VL-2011-163223,3/21/24,High,KH-16690,Tần Tường Vân,Thiết bị gia dụng,Corporate,Vĩnh Long,Miền Tây Nam Bộ,Online,OFF-BI-10001597,Hàng điện lạnh,Máy giặt,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,40.98,0,59.0112,,45-54
HC-2011-155544,3/21/24,Medium,GM-14440,Gary McGarr,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Store,OFF-LA-10004544,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH TOSHIBA RAS-10N3K-V,59.2,5,11.84,0.2,22.2,,>=55
HC-2011-155544,3/21/24,Medium,GM-14440,Gary McGarr,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Store,FUR-FU-10001473,Nội thất,Giường,DAX Wood Document Frame,32.952,3,10.984,0.2,6.5904,,45-54
HC-2011-155544,3/21/24,Low,GM-14440,Gary McGarr,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Store,FUR-CH-10000422,Nội thất,Ghế,Global Highback Leather Tilter in Burgundy,218.376,3,72.792,0.2,-10.9188,Wrong item,45-54
TH-2011-158057,3/22/24,Low,CC-12685,Trịnh Cao Kim,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,OFF-BI-10004410,Hàng điện lạnh,Máy giặt,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,1.911,0.7,-5.8604,,25-34
TH-2011-158057,3/22/24,Low,CC-12685,Trịnh Cao Kim,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,OFF-BI-10002735,Hàng điện lạnh,Máy giặt,GBC Prestige Therm-A-Bind Covers,51.465,5,10.293,0.7,-39.4565,,35-44
ĐT-2011-148040,3/22/24,Medium,BF-11275,Beth Fritzler Shop,Thiết bị gia dụng,Corporate,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-PA-10002581,Hàng điện lạnh,Tủ lạnh,Xerox 1951,74.352,3,24.784,0.2,23.235,,18-24
ĐT-2011-148040,3/22/24,Low,BF-11275,Beth Fritzler Shop,Thiết bị gia dụng,Corporate,Đồng Tháp,Miền Tây Nam Bộ,Agent,FUR-CH-10001482,Nội thất,Ghế,Ghế thư giãn DSR FABRIC,314.352,3,104.784,0.2,-35.3646,,25-34
CT-2011-129609,3/22/24,Medium,VM-21835,Trương Thị Mây,Thiết bị gia dụng,Consumer,Cần Thơ,Miền Tây Nam Bộ,Agent,OFF-AR-10003478,Hàng điện lạnh,Máy giặt,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,8.14,0,6.512,,45-54
BD-2011-120838,3/23/24,High,PO-18865,Patrick Nguyen,Thiết bị gia dụng,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,OFF-ST-10000585,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH TOSHIBA RAS-H18G2KCV-V,330.4,2,165.2,0,85.904,,>=55
BD-2011-120838,3/23/24,Medium,PO-18865,Patrick Nguyen,Thiết bị điện tử,Consumer,Bình Dương,Miền Đông Nam Bộ,Store,TEC-PH-10003484,Hàng điện tử,Phones,Ooma Telo VoIP Home Phone System,604.752,6,100.792,0.2,37.797,,>=55
GL-2011-164749,3/23/24,Medium,BG-11740,Giang Lựu,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Store,OFF-LA-10004484,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH DAIKIN FTKC60NVMV-CDC,9.912,3,3.304,0.2,3.2214,,25-34
HG-2011-147235,3/24/24,Medium,CD-11920,Carlos Daly,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Store,OFF-PA-10004948,Hàng điện lạnh,Tủ lạnh,Xerox 190,24.9,5,4.98,0,11.703,,35-44
ĐN-2011-143637,3/24/24,Medium,MS-17710,Trần Công Danh,Thiết bị gia dụng,Consumer,Đồng Nai,Miền Đông Nam Bộ,Agent,FUR-FU-10002813,Nội thất,Giường,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,20.24,0,14.5728,,>=55
HC-2011-148586,3/25/24,High,AZ-10750,Trần Quý Phi,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-CH-10002439,Nội thất,Ghế,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7,52.398,0.1,65.2064,,45-54
HP-2011-128237,3/25/24,Medium,CA-12265,Nguyễn Thị Loan,Thiết bị gia dụng,Consumer,Hải Phòng,Miền Bắc,Online,OFF-AR-10003829,Hàng điện lạnh,Máy giặt,Newell 35,6.56,2,3.28,0,1.9024,,>=55
HP-2011-128237,3/25/24,Medium,CA-12265,Nguyễn Thị Loan,Thiết bị gia dụng,Consumer,Hải Phòng,Miền Bắc,Online,OFF-AR-10003338,Hàng điện lạnh,Máy giặt,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,7.44,0,3.72,,35-44
HP-2011-128237,3/25/24,Medium,CA-12265,Nguyễn Thị Loan,Thiết bị điện tử,Consumer,Hải Phòng,Miền Bắc,Online,TEC-AC-10002558,Hàng điện tử,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,11.37,0,15.918,,>=55
HP-2011-128237,3/25/24,Medium,CA-12265,Nguyễn Thị Loan,Thiết bị gia dụng,Consumer,Hải Phòng,Miền Bắc,Online,OFF-AR-10000034,Hàng điện lạnh,Máy giặt,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,4.24,0,9.9216,,25-34
BP-2011-138436,3/26/24,Medium,JD-15895,Phạm Lê Tuấn ,Thiết bị điện tử,Corporate,Bình Phước,Miền Đông Nam Bộ,Agent,TEC-AC-10002323,Hàng điện tử,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,22.1,0,8.619,,35-44
HT-2011-141838,3/26/24,High,DK-12835,Nguyễn Thị Thúy Hiền,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Agent,OFF-AR-10004272,Hàng điện lạnh,Máy giặt,Newell 308,3.36,2,1.68,0,0.84,,25-34
HT-2011-141838,3/26/24,Medium,DK-12835,Nguyễn Thị Thúy Hiền,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Agent,OFF-BI-10003291,Hàng điện lạnh,Máy giặt,Wilson Jones Leather-Like Máy giặt with DublLock Round Rings,27.936,4,6.984,0.2,9.4284,,25-34
HT-2011-141838,3/26/24,Medium,DK-12835,Nguyễn Thị Thúy Hiền,Thiết bị điện tử,Corporate,Hà Tỉnh,Miền Trung,Agent,TEC-PH-10004100,Hàng điện tử,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,14.392,0.2,2.8784,,35-44
TH-2011-100860,3/26/24,Medium,CS-12505,Trần Thị Hòa,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Store,OFF-LA-10001982,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH GENERAL GH78991LHJI,18.75,5,3.75,0,9,,25-34
HC-2011-137869,3/28/24,Medium,CV-12295,Bùi Tiến Phát,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-EN-10001509,Hàng điện lạnh,Tủ lạnh,Poly String Tie Tủ lạnh,6.12,3,2.04,0,2.8764,,18-24
HC-2011-137869,3/28/24,High,CV-12295,Bùi Tiến Phát,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-TA-10003954,Nội thất,Bàn,Hon 94000 Series Round Bàn,1184.72,4,296.18,0,106.6248,,25-34
TG-2011-100881,3/28/24,Medium,DR-12940,Tiêu Thị Tiền,Thiết bị điện tử,Home Office,Tiền Giang,Miền Tây Nam Bộ,Agent,TEC-PH-10003273,Hàng điện tử,Phones,AT&T TR1909W,302.376,3,100.792,0.2,22.6782,,18-24
HC-2011-117380,3/28/24,Low,MP-18175,Mike Pelletier,Thiết bị gia dụng,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-TA-10000198,Nội thất,Bàn,Bàn ăn xếp ,330.588,1,330.588,0.4,-143.2548,,25-34
TN-2011-137274,3/29/24,Low,MG-18145,Quang Tuấn Tú,Thiết bị gia dụng,Consumer,Thái Nguyên,Miền Bắc,Online,FUR-TA-10001889,Nội thất,Bàn,Bàn ăn ,890.841,3,296.947,0.3,-152.7156,,45-54
ĐT-2011-169033,3/30/24,Medium,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-AR-10001915,Hàng điện lạnh,Máy giặt,Peel-Off China Markers,49.65,5,9.93,0,20.853,,18-24
HN-2011-133424,3/30/24,Low,Dl-13600,Lê Duy,Thiết bị gia dụng,Corporate,Hà Nội,Miền Bắc,Agent,OFF-ST-10002957,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH CHA 55NVMV,15.84,3,5.28,0,0,,45-54
HN-2011-133424,3/30/24,Medium,Dl-13600,Lê Duy,Thiết bị gia dụng,Corporate,Hà Nội,Miền Bắc,Agent,OFF-LA-10002312,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH LG V24ENC,44.4,3,14.8,0,22.2,,18-24
ĐN-2011-105151,3/30/24,Medium,SG-20890,Susan Gilcrest,Thiết bị gia dụng,Corporate,Đồng Nai,Miền Đông Nam Bộ,Agent,OFF-AR-10001231,Hàng điện lạnh,Máy giặt,"Sanford EMáy giặthWrite Recycled Pencils, Medium Soft, #2",10.5,5,2.1,0,2.94,,>=55
ĐN-2011-131247,3/30/24,Low,GA-14725,Armstrong Company,Thiết bị gia dụng,Consumer,Đà Nẵng,Miền Trung,Agent,FUR-BO-10001337,Nội thất,Kệ sách,O'Sullivan Living Dimensions 2-Shelf Kệ sách,205.666,2,102.833,0.15,-12.098,,25-34
HN-2011-162089,3/30/24,High,MP-17470,Phạm Ngọc Châu,Thiết bị gia dụng,Home Office,Hà Nội,Miền Bắc,Store,OFF-EN-10002230,Hàng điện lạnh,Tủ lạnh,Airmail Tủ lạnh,335.72,5,67.144,0.2,113.3055,,35-44
HN-2011-162089,3/30/24,High,MP-17470,Phạm Ngọc Châu,Thiết bị điện tử,Home Office,Hà Nội,Hà Nội,Store,TEC-PH-10001819,Hàng điện tử,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,35.992,0.2,88.1804,,45-54
HN-2011-162089,3/30/24,Low,MP-17470,Phạm Ngọc Châu,Thiết bị gia dụng,Home Office,Hà Nội,Miền Bắc,Store,FUR-CH-10002304,Nội thất,Ghế,"Global Stack Chair without Arms, Black",127.302,7,18.186,0.3,-9.093,,45-54
NA-2011-113124,3/30/24,Medium,NC-18340,Phạm Thị Hồng Trúc,Thiết bị gia dụng,Consumer,Nghệ An,Miền Trung,Store,OFF-ST-10001511,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH DAIKIN FTN60JXV1V,129.3,2,64.65,0,6.465,,>=55
TH-2011-128055,3/31/24,High,AA-10315,Trịnh Kim Trường,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,OFF-BI-10004390,Hàng điện lạnh,Máy giặt,GBC DocuBind 200 Manual Binding Machine,673.568,2,336.784,0.2,252.588,,>=55
TH-2011-128055,3/31/24,Medium,AA-10315,Trịnh Kim Trường,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,OFF-AP-10002765,Hàng điện lạnh,Máy giặt,Fellowes Advanced Computer Series Surge Protectors,52.98,2,26.49,0,14.8344,,35-44
TH-2011-112403,3/31/24,Medium,JO-15280,OCB Company,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,OFF-BI-10003529,Hàng điện lạnh,Máy giặt,Avery Round Ring Poly Máy giặt,0.852,1,37.91,0.7,-0.5964,,25-34
HC-2011-104759,2024-03-32,Low,DD-13570,Trọng Văn Tú,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10002071,Hàng điện lạnh,Máy giặt,Fellowes Black Plastic Comb Bindings,8.134,7,1.162,0.8,-13.8278,,>=55
HC-2011-104759,2024-03-32,Medium,DD-13570,Trọng Văn Tú,Thiết bị điện tử,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-AC-10004901,Hàng điện tử,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,39.992,0.2,13.9972,,>=55
HC-2011-101770,3/31/24,Low,KB-16240,Karen Bern,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10001097,Hàng điện lạnh,Máy giặt,Avery Hole Reinforcements,1.869,1,1.869,0.7,-1.3083,,18-24
ĐT-2011-130428,3/31/24,High,TG-21640,Trương Vân Thi Nhi,Thiết bị gia dụng,Consumer,Đồng Tháp,Miền Tây Nam Bộ,Agent,FUR-CH-10002965,Nội thất,Ghế,Ghế outdoor Oleby,1125.488,7,160.784,0.2,98.4802,,25-34
